dataset_name,algorithm_name,auc_roc,auc_pr,f1_best,fit_time_sec,predict_time_sec,seed,timestamp,notes,experiment_name,modality,status,best_threshold,contamination_mode,contamination_rate,label_flip_rate,n_train,n_test,train_anomaly_rate,test_anomaly_rate,fit_params,artifact_path,error_type,error_message
shuttle,Defended_RF_AutoEncoder_Flip,0.992845,0.847599,0.900313,205.581778,0.03695,42,2026-06-04T17:34:01Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,1.0,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_RF_AutoEncoder_Flip_3cd4dc46da.npz,,
shuttle,Defended_RF_DeepSVDD_Trim,0.997584,0.948116,0.953963,61.236584,0.046524,42,2026-06-04T17:35:03Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,1.0,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_RF_DeepSVDD_Trim_9ff193c42b.npz,,
shuttle,Defended_RF_DeepSVDD_Flip,0.989861,0.800699,0.872664,68.239563,0.036678,42,2026-06-04T17:36:11Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,1.0,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_RF_DeepSVDD_Flip_34e1e47b4f.npz,,
shuttle,Standard_LR,0.988486,0.973241,0.979237,0.070836,0.000973,42,2026-06-04T17:36:11Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.673809,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Standard_LR_492cfba1a8.npz,,
shuttle,Defended_LR_IQR_Trim,0.989227,0.971816,0.974708,0.115483,0.000849,42,2026-06-04T17:36:11Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.892443,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_LR_IQR_Trim_785b0bc8bb.npz,,
shuttle,Defended_LR_IQR_Flip,0.990146,0.977768,0.972182,0.182751,0.000867,42,2026-06-04T17:36:11Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.975575,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_LR_IQR_Flip_2072c55dcb.npz,,
shuttle,Defended_LR_LOF_Trim,0.98862,0.969042,0.978271,13.063992,0.001391,42,2026-06-04T17:36:25Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.681257,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_LR_LOF_Trim_cc3ec9779d.npz,,
shuttle,Defended_LR_LOF_Flip,0.988971,0.97979,0.977735,13.050883,0.001533,42,2026-06-04T17:36:38Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.633866,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_LR_LOF_Flip_e34356b6a6.npz,,
shuttle,Defended_LR_KNN_Trim,0.987634,0.968888,0.979277,6.77945,0.001167,42,2026-06-04T17:36:45Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.669538,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_LR_KNN_Trim_40553a80d6.npz,,
shuttle,Defended_LR_KNN_Flip,0.984908,0.97412,0.975752,6.831867,0.001144,42,2026-06-04T17:36:51Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.728312,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_LR_KNN_Flip_765ac4c100.npz,,
shuttle,Defended_LR_IForest_Trim,0.989134,0.972451,0.977218,0.897629,0.00105,42,2026-06-04T17:36:52Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.867742,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_LR_IForest_Trim_629171608d.npz,,
shuttle,Defended_LR_IForest_Flip,0.987574,0.975936,0.974234,0.803156,0.001081,42,2026-06-04T17:36:53Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.953056,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_LR_IForest_Flip_4ea75c9a80.npz,,
shuttle,Defended_LR_ECOD_Trim,0.988464,0.972512,0.980714,0.341196,0.001146,42,2026-06-04T17:36:54Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.767507,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_LR_ECOD_Trim_df3ec940d3.npz,,
shuttle,Defended_LR_ECOD_Flip,0.985735,0.975174,0.976248,0.384444,0.001051,42,2026-06-04T17:36:54Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.906529,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_LR_ECOD_Flip_1f264f6292.npz,,
shuttle,Defended_LR_COPOD_Trim,0.988908,0.978484,0.979297,0.290331,0.001333,42,2026-06-04T17:36:55Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.800464,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_LR_COPOD_Trim_29915e6069.npz,,
shuttle,Defended_LR_COPOD_Flip,0.986006,0.974805,0.977735,0.334192,0.001384,42,2026-06-04T17:36:55Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.911746,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_LR_COPOD_Flip_89935208aa.npz,,
shuttle,Defended_LR_OCSVM_Trim,0.990543,0.972193,0.974806,20.790536,0.000988,42,2026-06-04T17:37:16Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.775058,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_LR_OCSVM_Trim_70567cb973.npz,,
shuttle,Defended_LR_OCSVM_Flip,0.986969,0.976316,0.977218,18.328667,0.001118,42,2026-06-04T17:37:34Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.805258,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_LR_OCSVM_Flip_16dd0f6c4a.npz,,
shuttle,Defended_LR_AutoEncoder_Trim,0.988848,0.972215,0.979749,203.430726,0.001429,42,2026-06-04T17:40:58Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.825748,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_LR_AutoEncoder_Trim_f63ceae8b2.npz,,
shuttle,Defended_LR_AutoEncoder_Flip,0.987446,0.976049,0.978703,205.376208,0.00132,42,2026-06-04T17:44:23Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.897069,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_LR_AutoEncoder_Flip_25ad9a9313.npz,,
shuttle,Defended_LR_DeepSVDD_Trim,0.990324,0.973708,0.975775,55.194963,0.00197,42,2026-06-04T17:45:18Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.891776,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_LR_DeepSVDD_Trim_46fd5db95e.npz,,
shuttle,Defended_LR_DeepSVDD_Flip,0.990565,0.978898,0.973236,56.732555,0.001565,42,2026-06-04T17:46:15Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.985793,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_LR_DeepSVDD_Flip_b4599d45a9.npz,,
shuttle,Standard_MLP,0.997069,0.992523,0.993359,18.097021,0.007535,42,2026-06-04T17:46:33Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.330493,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,"{""max_iter"": 200}",/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Standard_MLP_ce5334c3fd.npz,,
shuttle,Defended_MLP_IQR_Trim,0.99626,0.949431,0.958373,23.809303,0.008212,42,2026-06-04T17:46:57Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,1.0,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_MLP_IQR_Trim_be8f92f959.npz,,
shuttle,Defended_MLP_IQR_Flip,0.994562,0.913066,0.943466,24.009872,0.005259,42,2026-06-04T17:47:21Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,1.0,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_MLP_IQR_Flip_cda6988774.npz,,
shuttle,Defended_MLP_LOF_Trim,0.997634,0.902057,0.980814,30.403219,0.006852,42,2026-06-04T17:47:52Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.889412,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_MLP_LOF_Trim_6142201579.npz,,
shuttle,Defended_MLP_LOF_Flip,0.994457,0.837313,0.937863,46.8586,0.008494,42,2026-06-04T17:48:39Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.387879,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_MLP_LOF_Flip_adedaf8d30.npz,,
shuttle,Defended_MLP_KNN_Trim,0.996463,0.865808,0.975,17.114335,0.007151,42,2026-06-04T17:48:56Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.894676,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_MLP_KNN_Trim_6c519eae59.npz,,
shuttle,Defended_MLP_KNN_Flip,0.990582,0.759391,0.883106,33.624107,0.014394,42,2026-06-04T17:49:30Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.455702,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_MLP_KNN_Flip_832bbe1aa1.npz,,
shuttle,Defended_MLP_IForest_Trim,0.998279,0.99464,0.981295,12.173846,0.006928,42,2026-06-04T17:49:42Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.997908,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_MLP_IForest_Trim_c614a85e6f.npz,,
shuttle,Defended_MLP_IForest_Flip,0.999376,0.990939,0.976967,40.580914,0.006992,42,2026-06-04T17:50:22Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,1.0,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_MLP_IForest_Flip_7c288f6277.npz,,
shuttle,Defended_MLP_ECOD_Trim,0.998388,0.966502,0.987689,23.690865,0.007206,42,2026-06-04T17:50:46Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.74331,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_MLP_ECOD_Trim_6bf1b5eb88.npz,,
shuttle,Defended_MLP_ECOD_Flip,0.997537,0.956274,0.970241,22.16171,0.007047,42,2026-06-04T17:51:08Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.992195,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_MLP_ECOD_Flip_0afe00b966.npz,,
shuttle,Defended_MLP_COPOD_Trim,0.998801,0.983585,0.97356,33.419012,0.010112,42,2026-06-04T17:51:42Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.997567,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_MLP_COPOD_Trim_441b883fef.npz,,
shuttle,Defended_MLP_COPOD_Flip,0.998385,0.973262,0.962264,27.808392,0.008597,42,2026-06-04T17:52:10Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.999714,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_MLP_COPOD_Flip_a53747efce.npz,,
shuttle,Defended_MLP_OCSVM_Trim,0.996314,0.894827,0.945946,29.679237,0.007831,42,2026-06-04T17:52:40Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.895287,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_MLP_OCSVM_Trim_aa7939715d.npz,,
shuttle,Defended_MLP_OCSVM_Flip,0.980881,0.631944,0.826087,54.538478,0.01225,42,2026-06-04T17:53:34Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.720003,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_MLP_OCSVM_Flip_5ca5038ddb.npz,,
shuttle,Defended_MLP_AutoEncoder_Trim,0.998516,0.980115,0.9699,213.783164,0.007632,42,2026-06-04T17:57:08Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,0.999972,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_MLP_AutoEncoder_Trim_7b6b2577af.npz,,
shuttle,Defended_MLP_AutoEncoder_Flip,0.99662,0.945496,0.956563,213.60835,0.007087,42,2026-06-04T18:00:42Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,1.0,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_MLP_AutoEncoder_Flip_6db7070fe9.npz,,
shuttle,Defended_MLP_DeepSVDD_Trim,0.99784,0.987098,0.971899,71.979916,0.009187,42,2026-06-04T18:01:54Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,1.0,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_MLP_DeepSVDD_Trim_3cf9f6f838.npz,,
shuttle,Defended_MLP_DeepSVDD_Flip,0.994181,0.925729,0.945096,70.248617,0.007151,42,2026-06-04T18:03:04Z,"flip_rate=0.05; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.05, 'seed': 42, 'n_input': 34368, 'n_flipped': 1718}",exp4,tabular,success,1.0,supervised_label_flip,,0.05,34368,14729,0.114292,0.071492,{},/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Defended_MLP_DeepSVDD_Flip_0c53e5b00c.npz,,
shuttle,Standard_TabPFN,,,,,,42,2026-06-04T18:03:04Z,flip_rate=0.05,exp4,tabular,failed,,supervised_label_flip,,0.05,34368,14729,0.07152,0.071492,{},,RuntimeError,"RuntimeError('[TabPFNDetector] TabPFN supports n_samples<=10000 and n_features<=100, got n=34368, d=9')"
shuttle,Defended_TabPFN_IQR_Trim,,,,,,42,2026-06-04T18:03:04Z,flip_rate=0.05,exp4,tabular,failed,,supervised_label_flip,,0.05,34368,14729,0.07152,0.071492,{},,RuntimeError,"RuntimeError('[TabPFNDetector] TabPFN supports n_samples<=10000 and n_features<=100, got n=32650, d=9')"
shuttle,Defended_TabPFN_IQR_Flip,,,,,,42,2026-06-04T18:03:04Z,flip_rate=0.05,exp4,tabular,failed,,supervised_label_flip,,0.05,34368,14729,0.07152,0.071492,{},,RuntimeError,"RuntimeError('[TabPFNDetector] TabPFN supports n_samples<=10000 and n_features<=100, got n=34368, d=9')"
shuttle,Defended_TabPFN_LOF_Trim,,,,,,42,2026-06-04T18:03:17Z,flip_rate=0.05,exp4,tabular,failed,,supervised_label_flip,,0.05,34368,14729,0.07152,0.071492,{},,RuntimeError,"RuntimeError('[TabPFNDetector] TabPFN supports n_samples<=10000 and n_features<=100, got n=32650, d=9')"
shuttle,Defended_TabPFN_LOF_Flip,,,,,,42,2026-06-04T18:03:31Z,flip_rate=0.05,exp4,tabular,failed,,supervised_label_flip,,0.05,34368,14729,0.07152,0.071492,{},,RuntimeError,"RuntimeError('[TabPFNDetector] TabPFN supports n_samples<=10000 and n_features<=100, got n=34368, d=9')"
shuttle,Defended_TabPFN_KNN_Trim,,,,,,42,2026-06-04T18:03:38Z,flip_rate=0.05,exp4,tabular,failed,,supervised_label_flip,,0.05,34368,14729,0.07152,0.071492,{},,RuntimeError,"RuntimeError('[TabPFNDetector] TabPFN supports n_samples<=10000 and n_features<=100, got n=32650, d=9')"
shuttle,Defended_TabPFN_KNN_Flip,,,,,,42,2026-06-04T18:03:45Z,flip_rate=0.05,exp4,tabular,failed,,supervised_label_flip,,0.05,34368,14729,0.07152,0.071492,{},,RuntimeError,"RuntimeError('[TabPFNDetector] TabPFN supports n_samples<=10000 and n_features<=100, got n=34368, d=9')"
shuttle,Defended_TabPFN_IForest_Trim,,,,,,42,2026-06-04T18:03:45Z,flip_rate=0.05,exp4,tabular,failed,,supervised_label_flip,,0.05,34368,14729,0.07152,0.071492,{},,RuntimeError,"RuntimeError('[TabPFNDetector] TabPFN supports n_samples<=10000 and n_features<=100, got n=32650, d=9')"
shuttle,Defended_TabPFN_IForest_Flip,,,,,,42,2026-06-04T18:03:46Z,flip_rate=0.05,exp4,tabular,failed,,supervised_label_flip,,0.05,34368,14729,0.07152,0.071492,{},,RuntimeError,"RuntimeError('[TabPFNDetector] TabPFN supports n_samples<=10000 and n_features<=100, got n=34368, d=9')"
shuttle,Defended_TabPFN_ECOD_Trim,,,,,,42,2026-06-04T18:03:46Z,flip_rate=0.05,exp4,tabular,failed,,supervised_label_flip,,0.05,34368,14729,0.07152,0.071492,{},,RuntimeError,"RuntimeError('[TabPFNDetector] TabPFN supports n_samples<=10000 and n_features<=100, got n=32650, d=9')"
shuttle,Defended_TabPFN_ECOD_Flip,,,,,,42,2026-06-04T18:03:46Z,flip_rate=0.05,exp4,tabular,failed,,supervised_label_flip,,0.05,34368,14729,0.07152,0.071492,{},,RuntimeError,"RuntimeError('[TabPFNDetector] TabPFN supports n_samples<=10000 and n_features<=100, got n=34368, d=9')"
shuttle,Defended_TabPFN_COPOD_Trim,,,,,,42,2026-06-04T18:03:47Z,flip_rate=0.05,exp4,tabular,failed,,supervised_label_flip,,0.05,34368,14729,0.07152,0.071492,{},,RuntimeError,"RuntimeError('[TabPFNDetector] TabPFN supports n_samples<=10000 and n_features<=100, got n=32650, d=9')"
shuttle,Defended_TabPFN_COPOD_Flip,,,,,,42,2026-06-04T18:03:47Z,flip_rate=0.05,exp4,tabular,failed,,supervised_label_flip,,0.05,34368,14729,0.07152,0.071492,{},,RuntimeError,"RuntimeError('[TabPFNDetector] TabPFN supports n_samples<=10000 and n_features<=100, got n=34368, d=9')"
shuttle,Defended_TabPFN_OCSVM_Trim,,,,,,42,2026-06-04T18:04:07Z,flip_rate=0.05,exp4,tabular,failed,,supervised_label_flip,,0.05,34368,14729,0.07152,0.071492,{},,RuntimeError,"RuntimeError('[TabPFNDetector] TabPFN supports n_samples<=10000 and n_features<=100, got n=32650, d=9')"
shuttle,Defended_TabPFN_OCSVM_Flip,,,,,,42,2026-06-04T18:04:26Z,flip_rate=0.05,exp4,tabular,failed,,supervised_label_flip,,0.05,34368,14729,0.07152,0.071492,{},,RuntimeError,"RuntimeError('[TabPFNDetector] TabPFN supports n_samples<=10000 and n_features<=100, got n=34368, d=9')"
shuttle,Defended_TabPFN_AutoEncoder_Trim,,,,,,42,2026-06-04T18:07:48Z,flip_rate=0.05,exp4,tabular,failed,,supervised_label_flip,,0.05,34368,14729,0.07152,0.071492,{},,RuntimeError,"RuntimeError('[TabPFNDetector] TabPFN supports n_samples<=10000 and n_features<=100, got n=32650, d=9')"
shuttle,Defended_TabPFN_AutoEncoder_Flip,,,,,,42,2026-06-04T18:11:12Z,flip_rate=0.05,exp4,tabular,failed,,supervised_label_flip,,0.05,34368,14729,0.07152,0.071492,{},,RuntimeError,"RuntimeError('[TabPFNDetector] TabPFN supports n_samples<=10000 and n_features<=100, got n=34368, d=9')"
shuttle,Defended_TabPFN_DeepSVDD_Trim,,,,,,42,2026-06-04T18:12:07Z,flip_rate=0.05,exp4,tabular,failed,,supervised_label_flip,,0.05,34368,14729,0.07152,0.071492,{},,RuntimeError,"RuntimeError('[TabPFNDetector] TabPFN supports n_samples<=10000 and n_features<=100, got n=32650, d=9')"
shuttle,Defended_TabPFN_DeepSVDD_Flip,,,,,,42,2026-06-04T18:13:02Z,flip_rate=0.05,exp4,tabular,failed,,supervised_label_flip,,0.05,34368,14729,0.07152,0.071492,{},,RuntimeError,"RuntimeError('[TabPFNDetector] TabPFN supports n_samples<=10000 and n_features<=100, got n=34368, d=9')"
shuttle,Standard_LightGBM,0.99822,0.998231,0.997151,0.141231,0.007049,42,2026-06-04T18:13:02Z,"flip_rate=0.10; meta={'mode': 'supervised_symmetric_label_flip', 'flip_rate': 0.1, 'seed': 42, 'n_input': 34368, 'n_flipped': 3437}",exp4,tabular,success,0.763356,supervised_label_flip,,0.1,34368,14729,0.15657,0.071492,"{""n_estimators"": 100}",/root/autodl-tmp/final_project/results/artifacts/exp4/exp4_shuttle_Standard_LightGBM_9d251378d1.npz,,
